Simulation Mode;Density target;currentPosition X;currentPosition Y;currentPosition Z;currentPosition Type;nextPosition X;nextPosition Y;nextPosition Z;nextPosition Type;targetPosition X;targetPosition Y;targetPosition Z;targetPosition Type;Heading angle;flightState;localCollisions;currentPathStep;currentStepPercentage;flightSpeed;aircraftDiameter;Flight count;Far collisions;Medium collisions;Close collisions;Spot on collisions;;;;
Polygons;50;-697.0818;71.06631;-533.343;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2290.908;0;-124.1182;Ground;143.98;Transit;1 1 1 1;6;70;8;2.92;163666;697674;286248;73218;5631;2.299558;2.184089;163494;163628
Polygons;50;-695.4691;70.17386;-534.5147;NoFlyEvasion;-730.2172;71;-509.2687;NoFlyEvasion;-2178.599;0;-1152.9;Ground;143.99;Transit;2 2 1 1;4;67;21;1.68;163666;697674;286248;73218;5632;2.299558;2.184089;163628;163494
Polygons;50;-777.5784;73.12492;-490.517;NoFlyEvasion;-860.7328;75.1;-457.5937;NoFlyEvasion;-970.4394;0;552.7683;Ground;158.36;Transit;1 0 1 1;13;34;5;2.44;163696;697795;286294;73231;5633;2.204251;2.185597;163497;163629
Polygons;50;-776.8812;71.07096;-490.2487;NoFlyEvasion;-830.6738;70;-468.323;NoFlyEvasion;-1898.788;0;599.1047;Ground;157.8;Transit;1 1 1 1;6;39;20;1.97;163696;697795;286294;73231;5634;2.204251;2.185597;163629;163497
Polygons;50;-1549.169;102.9177;-913.8506;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-405.3188;0;-2478.829;Ground;280.8;Transit;1 1 1 1;3;62;3;1.35;164069;699610;287063;73424;5635;1.236312;1.14797;163758;163992
Polygons;50;-1548.996;103.6042;-912.9468;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-1012.47;0;-2737.727;Ground;280.8;Transit;2 1 1 1;7;61;21;1.12;164069;699610;287063;73424;5636;1.236312;1.14797;163992;163758
Polygons;50;-1286.011;74.7225;-1476.771;NoFlyEvasion;-1329.16;73.6;-1453.049;NoFlyEvasion;-2138.142;0;-1024.157;Ground;151.17;Transit;1 0 1 1;7;64;2;2.8;164071;699627;287071;73429;5637;1.998115;1.906438;163576;164034
Polygons;50;-1284.341;74.66594;-1477.689;NoFlyEvasion;-1329.16;73.5;-1453.049;NoFlyEvasion;-1216.201;0;1367.6;Ground;151.17;Transit;1 1 1 1;4;61;15;1.19;164071;699627;287071;73429;5638;1.998115;1.906438;164034;163576
Polygons;50;-1431.556;92.80289;-1356.85;NoFlyEvasion;-1431.488;92.8;-1356.957;NoFlyEvasion;-1201.583;0;-2155.707;Ground;237.62;Transit;1 1 1 1;8;99;6;1.08;164079;699668;287095;73437;5639;1.102166;1.051368;163789;163992
Polygons;50;-1432.119;92.82686;-1355.962;NoFlyEvasion;-1431.488;92.8;-1356.957;NoFlyEvasion;-1012.47;0;-2737.727;Ground;237.61;Transit;2 1 1 1;10;97;21;1.12;164079;699668;287095;73437;5640;1.102166;1.051368;163992;163789
Polygons;50;-1555.191;101.0551;-1023.716;NoFlyEvasion;-1550.081;99.2;-1104.933;NoFlyEvasion;-405.3188;0;-2478.829;Ground;266.4;Transit;1 1 1 1;4;41;3;1.35;164085;699699;287118;73445;5641;1.822566;1.811116;163758;164055
Polygons;50;-1555.304;101.0964;-1021.909;NoFlyEvasion;-1550.081;99.2;-1104.933;NoFlyEvasion;62.01416;0;-1565;Ground;266.4;Transit;1 1 1 1;4;35;20;2.29;164085;699699;287118;73445;5642;1.822566;1.811116;164055;163758
Polygons;50;-1552.639;100.1287;-1064.276;NoFlyEvasion;-1550.081;99.2;-1104.933;NoFlyEvasion;-405.3188;0;-2478.829;Ground;266.4;Transit;2 2 2 2;4;70;3;1.35;164090;699733;287131;73449;5643;1.49509;1.288419;163758;164065
Polygons;50;-1552.719;100.3372;-1063.007;NoFlyEvasion;-1550.081;99.2;-1104.933;NoFlyEvasion;-988.6273;0;-2372.386;Ground;266.4;Transit;2 1 1 1;3;63;24;1.64;164090;699733;287131;73449;5644;1.49509;1.288419;164065;163758
Polygons;50;-1493.816;67.74827;-1258.743;NoFlyEvasion;-1506.703;67.2;-1238.436;NoFlyEvasion;-2138.142;0;-1024.157;Ground;122.39;Transit;1 0 1 1;9;82;2;2.8;164135;699924;287208;73469;5645;1.976847;1.969112;163576;164083
Polygons;50;-1492.761;67.77462;-1260.405;NoFlyEvasion;-1506.703;67.2;-1238.436;NoFlyEvasion;-1220.12;0;1490.463;Ground;122.39;Transit;2 2 1 1;5;77;14;1.15;164135;699924;287208;73469;5646;1.976847;1.969112;164083;163576
Polygons;50;-939.1302;77.00137;-447.6897;NoFlyEvasion;-999.9999;78.4;-440;NoFlyEvasion;-2386.644;0;-382.0117;Ground;172.68;Transit;1 1 1 1;8;55;8;2.24;164188;700131;287299;73493;5647;2.455595;2.400774;164021;164087
Polygons;50;-936.749;76.94666;-447.9905;NoFlyEvasion;-999.9999;78.4;-440;NoFlyEvasion;-2622.586;0;346.2307;Ground;172.68;Transit;1 1 1 1;8;52;16;2.67;164188;700131;287299;73493;5648;2.455595;2.400774;164087;164021
Polygons;50;1681.671;54.8;-1650.944;Air;2448.422;54.8;143.5674;Air;2448.422;0;143.5674;Ground;66.86;Transit;1 1 1 1;1;34;7;1.02;164204;700215;287338;73501;5649;1.729985;1.675802;164140;164191
Polygons;50;1681.266;55.85002;-1652.186;Ground;1681.266;0;-1652.186;Ground;1681.266;0;-1652.186;Ground;270;Transit;2 1 1 1;2;29;19;2.44;164204;700215;287338;73501;5650;1.729985;1.675802;164191;164140
Polygons;50;-1348.872;90.21643;-1434.538;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-955.0105;0;-2257.703;Ground;223.22;Transit;1 1 1 1;9;79;8;1.07;164221;700287;287366;73515;5651;1.859968;1.840797;164093;164113
Polygons;50;-1350.214;90.25838;-1433.279;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-1109.783;0;-2175.012;Ground;223.22;Transit;1 1 1 1;11;77;16;2.65;164221;700287;287366;73515;5652;1.859968;1.840797;164113;164093
Polygons;50;-1408.353;111.1057;-622.0049;NoFlyEvasion;-1472.824;108.8;-699.9368;NoFlyEvasion;-930.9957;0;-2073.241;Ground;309.59;Transit;1 1 1 1;4;26;4;2.97;164428;701103;287703;73602;5653;2.161199;2.14053;164118;164364
Polygons;50;-1406.989;111.1545;-620.356;NoFlyEvasion;-1472.824;108.8;-699.9368;NoFlyEvasion;-1207.386;0;-2542.403;Ground;309.59;Transit;1 1 1 1;6;22;14;1.35;164428;701103;287703;73602;5654;2.161199;2.14053;164364;164118
Polygons;50;-1548.021;103.7229;-907.8319;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-930.9957;0;-2073.241;Ground;280.8;Transit;1 1 1 1;6;57;4;2.97;164462;701253;287770;73611;5655;1.793797;1.780277;164118;164303
Polygons;50;-1547.687;103.7635;-906.0836;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-740.5344;0;-2153.595;Ground;280.8;Transit;1 1 1 1;5;55;6;0.62;164462;701253;287770;73611;5656;1.793797;1.780277;164303;164118
Polygons;50;-89.08851;88.5;-503.1009;Air;1129.403;88.5;-1463.273;Air;1129.403;0;-1463.273;Ground;218.24;Transit;1 0 1 1;1;57;5;2.83;164609;701866;288035;73678;5657;2.884347;2.858438;164426;164562
Polygons;50;-91.76616;87.9;-502.3003;Air;1825.954;87.9;-1861.297;Air;1825.954;0;-1861.297;Ground;215.32;Transit;2 2 1 1;1;52;24;2.94;164609;701866;288035;73678;5658;2.884347;2.858438;164562;164426
Polygons;50;-554.4036;90.25667;-667.025;NoFlyEvasion;-527.1759;91.2;-699.9377;NoFlyEvasion;-670.2654;0;-2710.552;Ground;230.41;Transit;1 1 1 1;4;69;3;1.14;164637;701990;288082;73696;5659;1.533799;1.480703;164401;164524
Polygons;50;-555.3472;90.22398;-665.8843;NoFlyEvasion;-527.1759;91.2;-699.9377;NoFlyEvasion;-818.1292;0;-2091.073;Ground;230.41;Transit;2 2 2 1;6;66;13;1.93;164637;701990;288082;73696;5660;1.533799;1.480703;164524;164401
Polygons;50;-822.3822;74.25971;-472.7778;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-2616.312;0;57.83154;Ground;158.36;Transit;2 0 2 1;8;69;5;2.03;165119;704116;288984;73914;5661;1.161891;1.071071;164826;165054
Polygons;50;-821.3866;74.2353;-473.172;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-1684.641;0;133.0297;Ground;158.36;Transit;2 2 2 1;5;67;16;0.29;165119;704116;288984;73914;5662;1.161891;1.071071;165054;164826
Polygons;50;782.8197;115.833;1511.558;NoFlyEvasion;730.2179;114.1;1490.732;NoFlyEvasion;-752.0273;0;1458.953;Ground;338.33;Transit;0 0 1 1;9;59;2;0.97;165150;704223;289025;73927;5663;1.925149;1.789349;164766;165120
Polygons;50;784.4307;116.28;1512.196;NoFlyEvasion;730.2179;115.2;1490.732;NoFlyEvasion;-555.0496;0;727.1057;Ground;338.38;Transit;2 2 2 1;3;55;19;2.88;165150;704223;289025;73927;5664;1.925149;1.789349;165120;164766
Polygons;50;-625.0689;87.77026;-585.6636;NoFlyEvasion;-616.653;88;-591.7782;NoFlyEvasion;0.005615234;0;-1760.669;Ground;216.02;Transit;1 0 1 1;5;91;4;0.96;165510;705941;289730;74106;5665;1.248266;1.123832;165271;165477
Polygons;50;-625.9777;87.73725;-585.0034;NoFlyEvasion;-616.653;88;-591.7782;NoFlyEvasion;1042.505;0;-1727.064;Ground;216.02;Transit;2 1 1 1;3;86;24;1.53;165510;705941;289730;74106;5666;1.248266;1.123832;165477;165271
Polygons;50;-855.2239;75.06071;-459.7748;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-2166.47;0;-712.8454;Ground;158.36;Transit;2 1 1 1;6;94;3;1.75;165635;706504;289954;74156;5667;1.690344;1.640945;165254;165572
Polygons;50;-853.6985;75.02753;-460.3788;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-1829.368;0;66.55046;Ground;158.36;Transit;2 2 1 1;4;91;9;1.63;165635;706504;289954;74156;5668;1.690344;1.640945;165572;165254
Polygons;50;-1545.286;98.8463;-1119.69;NoFlyEvasion;-1506.703;96;-1238.436;NoFlyEvasion;-1257.536;0;-2253.274;Ground;252;Transit;1 1 1 1;7;10;8;2.02;165755;706980;290154;74204;5669;1.840416;1.740025;165604;165707
Polygons;50;-1545.824;98.88595;-1118.035;NoFlyEvasion;-1506.703;96;-1238.436;NoFlyEvasion;-1252.521;0;-2303.812;Ground;252;Transit;2 2 2 1;6;8;26;1.66;165755;706980;290154;74204;5670;1.840416;1.740025;165707;165604
Polygons;50;-1450.434;93.60606;-1327.103;NoFlyEvasion;-1431.488;92.8;-1356.957;NoFlyEvasion;-1257.536;0;-2253.274;Ground;237.61;Transit;1 1 1 1;8;72;8;2.02;165767;707060;290189;74209;5671;1.474187;1.430483;165604;165683
Polygons;50;-1451.2;93.63866;-1325.895;NoFlyEvasion;-1431.488;92.8;-1356.957;NoFlyEvasion;-723.3977;0;-2092.07;Ground;237.61;Transit;2 1 1 1;6;69;13;0.93;165767;707060;290189;74209;5672;1.474187;1.430483;165683;165604
Polygons;50;1473.571;65.56001;1298.475;NoFlyEvasion;1472.824;65.6;1300.062;NoFlyEvasion;388.4785;0;2509.73;Ground;115.19;Transit;1 1 1 1;8;98;3;2.65;165785;707169;290235;74217;5673;1.717754;1.672391;165528;165609
Polygons;50;1474.283;65.52189;1296.962;NoFlyEvasion;1472.824;65.6;1300.062;NoFlyEvasion;841.7189;0;2315;Ground;115.19;Transit;1 1 1 1;9;96;9;0.79;165785;707169;290235;74217;5674;1.717754;1.672391;165609;165528
Polygons;50;889.6281;108.9914;1546.057;NoFlyEvasion;860.7337;117;1542.407;NoFlyEvasion;-19.33691;0;-219.5156;Ground;343.06;Transit;1 1 1 1;4;78;3;1.59;165794;707217;290262;74221;5675;1.565267;1.557658;165554;165698
Polygons;50;890.6179;107.7952;1546.182;NoFlyEvasion;860.7337;116.4;1542.407;NoFlyEvasion;-2369.385;0;-912.8142;Ground;342.55;Transit;1 1 1 1;5;76;7;1.54;165794;707217;290262;74221;5676;1.565267;1.557658;165698;165554
Polygons;50;-568.1226;107.1834;-1356.343;NoFlyEvasion;-568.5132;107.2;-1356.958;NoFlyEvasion;-285.1375;0;-2285.373;Ground;302.39;Transit;1 1 1 1;11;99;4;2.01;165829;707377;290326;74232;5677;1.901119;1.878393;165573;165670
Polygons;50;-567.1164;107.1406;-1354.757;NoFlyEvasion;-568.5132;107.2;-1356.958;NoFlyEvasion;-603.7971;0;-2295.948;Ground;302.39;Transit;1 1 1 1;10;97;10;1.79;165829;707377;290326;74232;5678;1.901119;1.878393;165670;165573
Polygons;50;476.5951;106.0919;1192.572;NoFlyEvasion;467.4085;105.6;1173.05;NoFlyEvasion;-19.33691;0;-219.5156;Ground;295.19;Transit;1 1 1 1;8;84;3;1.59;165873;707579;290408;74246;5679;2.233137;2.187729;165554;165854
Polygons;50;477.5263;106.1417;1194.551;NoFlyEvasion;467.4085;105.6;1173.05;NoFlyEvasion;-292.5869;0;-1755.975;Ground;295.19;Transit;1 1 1 1;4;80;24;2.88;165873;707579;290408;74246;5680;2.233137;2.187729;165854;165554
Polygons;50;-1393.644;111.6317;-604.2258;NoFlyEvasion;-1472.824;108.8;-699.9368;NoFlyEvasion;-646.7109;0;-2005.249;Ground;309.59;Transit;0 0 1 1;4;11;2;2.69;166088;708476;290789;74350;5681;2.724928;2.640182;165783;166027
Polygons;50;-1391.962;111.6919;-602.1921;NoFlyEvasion;-1472.824;108.8;-699.9368;NoFlyEvasion;-727.5984;0;-2252.594;Ground;309.59;Transit;1 1 1 1;4;8;13;2.76;166088;708476;290789;74350;5682;2.724928;2.640182;166027;165783
Polygons;50;1510.542;104.6108;773.3799;NoFlyEvasion;1506.703;104;761.5627;NoFlyEvasion;-1621.906;0;212.0724;Ground;287.98;Transit;1 1 1 1;3;90;5;0.29;166270;709228;291099;74427;5683;1.373868;1.371155;166194;166218
Polygons;50;1510.857;103.6935;774.3492;NoFlyEvasion;1506.703;104;761.5627;NoFlyEvasion;712.3742;0;-1170.957;Ground;288;Transit;1 1 1 1;4;88;12;2.46;166270;709228;291099;74427;5684;1.373868;1.371155;166218;166194
Polygons;50;-700.8674;71.17299;-530.5926;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-906.7459;0;318.1367;Ground;143.98;Transit;1 0 1 1;12;73;4;2.94;166306;709363;291159;74437;5685;2.674062;2.571106;166093;166209
Polygons;50;-698.7879;71.11439;-532.1035;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-1483.763;0;-0.4682899;Ground;143.98;Transit;1 1 1 1;4;70;15;2.41;166306;709363;291159;74437;5686;2.674062;2.571106;166209;166093
Polygons;50;-715.9424;111.5733;-1477.845;NoFlyEvasion;-793.851;113.6;-1520.675;NoFlyEvasion;-1332.699;0;-1950.202;Ground;331.17;Transit;0 0 1 1;5;36;2;2.46;166367;709593;291257;74452;5687;2.633503;2.630336;166006;166096
Polygons;50;-713.638;111.5133;-1476.578;NoFlyEvasion;-793.851;113.6;-1520.675;NoFlyEvasion;-2615.073;0;-1368.016;Ground;331.17;Transit;1 1 1 1;7;33;5;2.81;166367;709593;291257;74452;5688;2.633503;2.630336;166096;166006
Polygons;50;-523.6476;65.95598;-707.5853;NoFlyEvasion;-527.1759;65.5;-699.9377;NoFlyEvasion;-2302.834;0;611.6213;Ground;114.73;Transit;1 0 1 1;2;91;5;1.24;166443;709892;291381;74484;5689;1.233042;1.21828;166344;166370
Polygons;50;-523.1329;65.38354;-708.5295;NoFlyEvasion;-527.1759;65.6;-699.9377;NoFlyEvasion;-1118.278;0;815.6112;Ground;115.19;Transit;1 1 1 1;8;91;13;1.23;166443;709892;291381;74484;5690;1.233042;1.21828;166370;166344
Polygons;50;-788.9182;73.43924;-486.0272;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-2302.834;0;611.6213;Ground;158.36;Transit;1 0 1 1;5;43;5;1.24;166473;710021;291433;74498;5691;1.332059;1.320994;166344;166420
Polygons;50;-787.6902;73.40913;-486.5134;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-2385.566;0;509.227;Ground;158.36;Transit;7 5 3 1;5;36;27;1.43;166473;710021;291433;74498;5692;1.332059;1.320994;166420;166344
Polygons;50;-1480.741;108.3761;-716.7622;NoFlyEvasion;-1532.592;105.6;-826.9503;NoFlyEvasion;-1201.825;0;-2233.837;Ground;295.19;Transit;1 1 1 1;5;12;6;2.62;166533;710268;291520;74530;5693;2.19499;2.099965;166387;166440
Polygons;50;-1479.847;108.424;-714.8626;NoFlyEvasion;-1532.592;105.6;-826.9503;NoFlyEvasion;-2214.491;0;-1756.869;Ground;295.19;Transit;1 1 1 1;14;7;22;1.77;166533;710268;291520;74530;5694;2.19499;2.099965;166440;166387
Polygons;50;1080.115;76.28659;1549.879;NoFlyEvasion;1000;78.3;1560;NoFlyEvasion;-1920.741;0;1605.607;Ground;172.66;Transit;1 1 1 1;3;42;6;2.65;166550;710321;291543;74537;5695;2.603285;2.574454;166483;166490
Polygons;50;1082.082;77.92849;1549.63;NoFlyEvasion;1000;78.4;1560;NoFlyEvasion;-905.6089;0;1588.025;Ground;172.79;Transit;1 1 1 1;3;40;11;2.56;166550;710321;291543;74537;5696;2.603285;2.574454;166490;166483
Polygons;50;-573.1252;48.35943;889.2515;Ground;-573.1253;0;889.2515;Ground;-573.1253;0;889.2515;Ground;270;Transit;0 0 1 1;2;40;2;1.72;166586;710485;291607;74550;5697;2.26049;2.139797;166304;166573
Polygons;50;-573.9509;48.9;887.3528;Air;1515.424;48.9;2649.279;Air;1515.424;0;2649.279;Ground;40.14;Transit;3 2 1 1;1;22;29;2.8;166586;710485;291607;74550;5698;2.26049;2.139797;166573;166304
Polygons;50;-726.4097;71.89272;-512.035;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2147.553;0;176.6953;Ground;143.98;Transit;1 1 1 1;5;93;10;1.96;166611;710597;291648;74557;5699;1.449834;1.423101;166508;166549
Polygons;50;-725.2587;71.85592;-512.8712;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2304.106;0;-571.6445;Ground;143.98;Transit;2 2 1 1;5;90;18;0.94;166611;710597;291648;74557;5700;1.449834;1.423101;166549;166508
Polygons;50;-1870.531;102.9;-1384.215;Air;-2094.098;102.9;-2366.574;Air;-2094.098;0;-2366.574;Ground;282.82;Transit;1 0 1 1;1;79;4;1.06;166671;710873;291766;74589;5701;1.779693;1.764212;166261;166622
Polygons;50;-1870.624;104.5;-1383.477;Air;-2063.003;104.5;-1909.524;Air;-2063.003;0;-1909.524;Ground;290.09;Transit;1 1 1 1;1;76;17;2.5;166671;710873;291766;74589;5702;1.779693;1.764212;166622;166261
Polygons;50;-1273.991;48.11861;-512.3264;NoFlyEvasion;-1269.782;48;-509.2682;NoFlyEvasion;15.56958;0;-127.1265;Ground;36.02;Transit;1 0 1 1;7;95;3;1.15;166705;710993;291821;74603;5703;1.130847;1.113333;166484;166655
Polygons;50;-1274.892;48.14398;-512.9805;NoFlyEvasion;-1269.782;48;-509.2682;NoFlyEvasion;2151.431;0;2724.521;Ground;36.02;Transit;1 1 1 1;5;91;11;1.11;166705;710993;291821;74603;5704;1.130847;1.113333;166655;166484
Polygons;50;-749.5972;85.10604;-501.5955;NoFlyEvasion;-730.2172;85.7;-509.2687;NoFlyEvasion;15.56958;0;-127.1265;Ground;201.66;Transit;1 0 1 1;11;84;3;1.15;166782;711290;291936;74638;5705;0.8502284;0.7567213;166484;166756
Polygons;50;-750.2742;84.9;-501.3275;NoFlyEvasion;-730.2172;84.9;-509.2687;NoFlyEvasion;-174.0515;0;-2097.646;Ground;201.6;Transit;1 1 1 1;3;80;15;0.55;166782;711290;291936;74638;5706;0.8502284;0.7567213;166756;166484
Polygons;50;-801.1988;73.68595;-481.1649;NoFlyEvasion;-860.7328;75.1;-457.5937;NoFlyEvasion;-1245.377;0;1216.516;Ground;158.36;Transit;1 1 1 1;12;53;4;2.21;166848;711534;292017;74660;5707;2.185932;2.162083;166639;166810
Polygons;50;-799.1885;73.69105;-481.9608;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-1338.261;0;28.77197;Ground;158.36;Transit;2 1 1 1;9;46;28;2.16;166848;711534;292017;74660;5708;2.185932;2.162083;166810;166639
Polygons;50;450.7953;81.6;-2404.786;Air;2092.383;81.6;-2606.205;Air;2092.383;0;-2606.205;Ground;187;Transit;1 1 1 1;1;44;5;1.21;166969;711947;292178;74704;5709;1.957085;1.92233;166849;166920
Polygons;50;449.4527;81.6;-2406.162;Air;1534.489;81.6;-2542.682;Air;1534.489;0;-2542.682;Ground;187.17;Transit;1 1 1 1;1;57;14;2.71;166969;711947;292178;74704;5710;1.957085;1.92233;166920;166849
Polygons;50;906.6107;103.1573;1548.202;NoFlyEvasion;860.7337;116.4;1542.407;NoFlyEvasion;10.17236;0;417.8474;Ground;342.51;Transit;1 0 1 1;6;66;2;2.27;167078;712360;292331;74739;5711;2.448427;2.409891;166825;167034
Polygons;50;908.9337;102.5868;1548.496;NoFlyEvasion;860.7337;116.5;1542.407;NoFlyEvasion;-248.686;0;401.8132;Ground;342.51;Transit;2 1 1 1;5;63;22;2.63;167078;712360;292331;74739;5712;2.448427;2.409891;167034;166825
Polygons;50;-705.0424;71.2128;-527.5593;NoFlyEvasion;-730.2172;71.9;-509.2687;NoFlyEvasion;-784.6912;0;430.0913;Ground;143.98;Transit;1 1 1 1;12;77;4;2.36;167085;712386;292341;74741;5713;1.912193;1.783674;166867;167040
Polygons;50;-703.5997;71.24998;-528.6075;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-1843.172;0;-172.4055;Ground;143.98;Transit;2 2 1 1;5;75;25;1.47;167085;712386;292341;74741;5714;1.912193;1.783674;167040;166867
Polygons;50;856.8102;116.3639;1540.853;NoFlyEvasion;730.2179;115.2;1490.732;NoFlyEvasion;10.17236;0;417.8474;Ground;338.39;Transit;1 0 1 1;7;2;2;2.27;167089;712408;292352;74749;5715;1.231466;1.216495;166825;167051
Polygons;50;857.7401;117.0564;1541.221;NoFlyEvasion;730.2179;115.2;1490.732;NoFlyEvasion;-989.2757;0;-2297.557;Ground;338.39;Transit;1 1 1 1;5;0;14;0.2;167089;712408;292352;74749;5716;1.231466;1.216495;167051;166825
Polygons;50;1850.482;102.3;827.6437;Air;1428.738;102.3;-1528.587;Air;1428.738;0;-1528.587;Ground;280.15;Transit;1 0 1 1;1;36;4;2.74;167105;712477;292388;74768;5717;2.739008;2.732707;166951;167007
Polygons;50;1849.162;100.4;829.0974;Air;1763.314;100.4;-2356.296;Air;1763.314;0;-2356.296;Ground;271.54;Transit;1 1 1 1;1;35;8;2.74;167105;712477;292388;74768;5718;2.739008;2.732707;167007;166951
Polygons;50;-1474.196;54.47349;-702.8538;NoFlyEvasion;-1472.824;54.4;-699.9368;NoFlyEvasion;-1144.756;0;17.221;Ground;64.81;Transit;1 0 1 1;5;96;3;2.92;167232;713097;292660;74822;5719;2.803727;2.783113;166962;167172
Polygons;50;-1475.381;54.53692;-705.3713;NoFlyEvasion;-1472.824;54.4;-699.9368;NoFlyEvasion;-1907.297;0;2141.016;Ground;64.81;Transit;2 2 1 1;8;92;12;2.69;167232;713097;292660;74822;5720;2.803727;2.783113;167172;166962
Polygons;50;890.6137;76.44415;454.4805;NoFlyEvasion;793.8496;76.8;479.3254;NoFlyEvasion;-1239.772;0;1953.035;Ground;165.6;Transit;1 0 1 1;6;28;3;2.6;167248;713159;292688;74829;5721;2.1671;2.151227;166991;167213
Polygons;50;890.8481;78.58173;454.4203;NoFlyEvasion;793.8496;75.3;479.3254;NoFlyEvasion;-2012.073;0;519.7162;Ground;165.48;Transit;1 1 1 1;9;27;23;1.73;167248;713159;292688;74829;5722;2.1671;2.151227;167213;166991
Polygons;50;498.1573;67.40679;753.9049;NoFlyEvasion;493.2967;67.2;761.564;NoFlyEvasion;-1239.772;0;1953.035;Ground;122.39;Transit;1 0 1 1;9;92;3;2.6;167320;713474;292819;74868;5723;1.728702;1.713555;166991;167274
Polygons;50;499.0682;67.19232;752.4695;NoFlyEvasion;493.2967;67.2;761.564;NoFlyEvasion;1117.725;0;2373.774;Ground;122.4;Transit;2 1 1 1;3;88;12;0.85;167320;713474;292819;74868;5724;1.728702;1.713555;167274;166991
Polygons;50;-1554.346;60.24664;-940.993;NoFlyEvasion;-1532.592;57.6;-826.9503;NoFlyEvasion;-2048.089;0;2230.17;Ground;79.2;Transit;1 1 1 1;7;16;4;0.24;167346;713593;292870;74883;5725;0.3316854;0.2001862;167177;167323
Polygons;50;-1554.384;60.25121;-941.1896;NoFlyEvasion;-1532.592;57.6;-826.9503;NoFlyEvasion;-1748.655;0;1390.08;Ground;79.2;Transit;1 1 1 1;8;8;28;0.42;167346;713593;292870;74883;5726;0.3316854;0.2001862;167323;167177
Polygons;50;630.6519;112.3944;1418.393;NoFlyEvasion;616.6537;112;1408.223;NoFlyEvasion;-1933.817;0;564.7554;Ground;323.98;Transit;1 1 1 1;7;86;5;2.69;167350;713607;292876;74886;5727;1.600713;1.441654;167192;167319
Polygons;50;631.8179;112.4273;1419.24;NoFlyEvasion;616.6537;112;1408.223;NoFlyEvasion;-181.23;0;89.26587;Ground;323.98;Transit;2 2 2 1;6;81;22;0.51;167350;713607;292876;74886;5728;1.600713;1.441654;167319;167192
Polygons;50;-1532.592;57.6;-826.9503;NoFlyEvasion;-1532.592;57.6;-826.9503;NoFlyEvasion;-2048.089;0;2230.17;Ground;180;Transit;1 1 1 1;7;98;4;0.24;167358;713637;292892;74892;5729;0.7556962;0.5489165;167177;167329
Polygons;50;-1532.694;57.61251;-827.4893;NoFlyEvasion;-1532.592;57.6;-826.9503;NoFlyEvasion;-677.2478;0;2138.049;Ground;79.21;Transit;2 1 1 1;8;91;27;1.27;167358;713637;292892;74892;5730;0.7556962;0.5489165;167329;167177
Polygons;50;-1086.688;85.3034;-1551.348;NoFlyEvasion;-1070.187;85;-1555.584;NoFlyEvasion;284.1914;0;-855.1274;Ground;194.44;Transit;1 0 1 1;5;87;3;1.51;167436;714019;293042;74934;5731;1.934986;1.889446;167248;167359
Polygons;50;-1087.798;83.80153;-1551.063;NoFlyEvasion;-1070.187;83.4;-1555.584;NoFlyEvasion;-1053.616;0;-2176.95;Ground;194.45;Transit;2 2 2 1;13;83;18;2.36;167436;714019;293042;74934;5732;1.934986;1.889446;167359;167248
Polygons;50;-994.8483;42.2;416.5712;Air;-615.4891;42.2;484.9362;Air;-615.4891;0;484.9362;Ground;10.22;Transit;1 0 1 1;1;65;3;1.57;167519;714315;293151;74955;5733;1.677522;1.651322;167412;167497
Polygons;50;-996.2485;41.6;415.934;Air;-972.9366;41.6;419.0396;Air;-972.9366;0;419.0396;Ground;7.59;Transit;3 1 1 1;1;97;20;1.78;167519;714315;293151;74955;5734;1.677522;1.651322;167497;167412
Polygons;50;-1500.833;107.3004;-759.4595;NoFlyEvasion;-1532.592;105.6;-826.9503;NoFlyEvasion;-2568.429;0;-2724.85;Ground;295.19;Transit;3 3 2 1;21;44;10;0.12;167699;715224;293541;75032;5735;0.7171961;0.7002982;167477;167620
